VIN Prefix,VIN Model Year,Vehicle Name,Make,Model-full,Vehicle Manufacturer,Technology,Model Year,Date Added,Date Updated,VIN_Key,Vehicle Category,Vehicle Use Case,Vehicle Class,,Last Refresh Date
4S9BK7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BK7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BK7A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BK7A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN6H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN6H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CN7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CN7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CL5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CL5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN6A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN6A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CN7A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CN7A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AS7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AS7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BK6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BK6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BK7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BK7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BK7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BK7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AG7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AG7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AG6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AG6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AG5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AG5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AG5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AG5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AS7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AS7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AS6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AS6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AS5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AS5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AS6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AS6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AS5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AS5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CL7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CL7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AE7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AE7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE6A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE6A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE5H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE5H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CN5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CN5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK5H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK5H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK6A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK6A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CN5H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CN5H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK7A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK7A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK7A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK7A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CG7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CG7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK6A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK6A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK6H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK6H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL7A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL7A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK6H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK6H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS6H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS6H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS6A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS6A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE6H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE6H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS5H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS5H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL5H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL5H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS7A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS7A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG5H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG5H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG7A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG7A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE7H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE7H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE7A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE7A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG6H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG6H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG6A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG6A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AG6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AG6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CL7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CL7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BE7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BE7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CN5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CN5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CN5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CN5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CN6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CN6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CE6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CE6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CE5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CE5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CL7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CL7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CE6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CE6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CE5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CE5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CK5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CK5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BS6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BS6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BN7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BN7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BL6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BL6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BG6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BG6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CE5A3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CE5A3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9CE5H3,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9CE5H3E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AN5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AN5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AL7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AL7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AE5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AE5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AE6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AE6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AL7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AL7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AL6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AL6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BK5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BK5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BK5A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BK5A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AG7H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AG7H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9BK6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9BK6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK6H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK6H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK7A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK7A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AN5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AN5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AK5H2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AK5H2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
4S9AE6A2,E,Smith Newton,Smith,Newton,Smith Electric Vehicles,BEV,2014,9/21/2022,9/21/2022,4S9AE6A2E,Medium-Duty (Class 3-6),Delivery Truck,"Class 5: 16,001 - 19,500 lbs",,
